Row	Meal	Name	Pos
6437	P	Spinach Egg Noodles (Enriched, Cooked)	919126
6438	P	Dry Soba Japanese Noodles	919312
6439	P	Cooked Soba Japanese Noodles	919420
6440	P	Dry Somen Japanese Noodles	919581
6441	P	Somen Japanese Noodles (Cooked)	919695
6442	P	Cinnamon Danish Pastry	919856
6443	P	Fruit Danish Pastry (Includes Apple, Cinnamon, Raisin, Lemon, Raspberry, Strawberry)	920174
6444	P	Caffeine Free Fruit Flavoured Soft Drink	920473
6445	P	Seeded Sliced Bread (Tesco Free From)	920777
6446	P	Dried Chia Seeds	920892
6447	P	Dried Lotus Seeds	920994
6448	P	Pepperoni Pizza Slice (Co-Op)	921164
6449	P	Tomato & Herb Pizza Slices (Asda Chosen By You)	921268
6450	P	Cupcake	921335
6451	P	Chocolate Cupcake	921536
6452	P	Chocolate Cupcake without Icing or Filling	921786
6453	P	Cupcake (Not Chocolate)	922043
6454	P	Unroasted Almonds	922286
6455	P	Unblanched Honey Roasted Almonds	922667
6456	P	Roasted Almonds	922798
6457	P	Whole Wheat Hot Natural Cereal (Dry)	923007
6458	P	Whole Wheat Hot Natural Cereal (without Salt, Cooked with Water)	923170
6459	P	Chicken and Vegetable Cup A Soup (Batchelors)	923319
6460	P	Chicken Cup Soup (Campbell's)	923437
6461	P	Chicken & Veg Cup Soup (M Savers)	923519
6462	P	Chicken Caesar Salad (Waitrose)	923640
6463	P	Roast Chicken & Bacon Caesar Salad (Marks & Spencer)	923721
6464	P	White Cake (Dry Mix, Special Dietary, Includes Lemon Flavoured)	923803
6465	P	Lemons (without Peel)	923946
6466	P	Lemons (with Peel)	924228
6467	P	Lemon Juice	924395
6468	P	Lemon Juice (Canned or Bottled)	924592
6469	P	Lemon Peel	924808
6470	P	Lemon Grass (Citronella)	924972
6471	P	Lemon-Lime Soda (with Caffeine)	925116
6472	P	Lemon Meringue Pie (Commercial)	925301
6473	P	Lemon Meringue Pie	925486
6474	P	Dark Chocolate Coated Coffee Beans	925649
6475	P	Dark Corn Syrup	925769
6476	P	Cauliflower (Frozen)	925904
6477	P	Green Cauliflower	926123
6478	P	Sweet Chowchow Pickles (with Cauliflower Onion Mustard)	926415
6479	P	Cauliflower Soup (with Equal Volume Water, Dehydrated)	926548
6480	P	Cauliflower (with Salt, Drained, Cooked, Boiled)	926685
6481	P	Cauliflower (without Salt, Drained, Cooked, Boiled)	926901
6482	P	Puffed Wheat Cereal (Fortified)	927117
6483	P	Special K with Semi-Skimmed Milk (Kellogg's)	927248
6484	P	Cheerios (Nestle)	927373
6485	P	Rice Krispies (30g) (Kellogg's)	927457
6486	P	Celery Seed	927510
6487	P	Acorn Winter Squash (without Salt, Mashed, Cooked, Boiled)	927653
6488	P	Mashed Potatoes (Whole Milk Added)	927859
6489	P	Acorn Winter Squash (with Salt, Mashed, Cooked, Boiled)	928045
6490	P	Carrot Salad	928252
6491	P	Carrot Salad (Marks & Spencer)	928438
6492	P	Carrot Salad with Apples	928498
6493	P	Lettuce Salad with Egg, Cheese, Tomato, and/or Carrots	928685
6494	P	Chicken or Turkey Garden Salad (Chicken and/or Turkey, Tomato and/or Carrots, Other Vegetables)	928922
6495	P	Chicken or Turkey Garden Salad (Chicken and/or Turkey, Other Vegetables Excluding Tomato and Carrots)	929136
6496	P	Whole Wheat Cereal (Fat Not Added in Cooking)	929320
6497	P	Whole Wheat Cereal	929592
6498	P	Instant Cereal	929864
6499	P	Chocolate Wheat Cereal made with Milk	930153
6500	P	Caramel Bar (Cadbury)	930406
6501	P	Chocolate Covered Caramel Lollies	930492
6502	P	Caramel with Nuts	930750
6503	P	Butterscotch or Caramel Topping	930895
6504	P	Tuna in Water (Canned)	931058
6505	P	Canned Tuna	931291
6506	P	Tuna in Oil (Canned)	931503
6507	P	Carob Flavor Beverage Powder Mix	931715
6508	P	Carob Flour	931865
6509	P	Buckwheat Groats (Dry Roasted)	932039
6510	P	Caramel Cinnamon Waffle (Carte D'Or)	932170
6511	P	Caramel Waffles (Caffe Nero)	932219
6512	P	Mini Caramel Waffles (Marks & Spencer)	932333
6513	P	Caramel Waffles (Starbucks)	932400
6514	P	Mini Caramel Waffles (Starbucks)	932445
6515	P	Plain Waffles (Frozen)	932503
6516	P	Plain Round Waffles	932681
6517	P	Buttermilk Waffles (Frozen)	932840
6518	P	Microwaved Buttermilk Waffle (Frozen)	932944
6519	P	Chicken Kebab	933049
6520	P	Chicken Breast Kebabs (Asda)	933235
6521	P	Sweet Chilli Chicken Kebabs (Co-Op)	933279
6522	P	BBQ Chicken Kebabs (Marks & Spencer)	933347
6523	P	Chicken Light Meat (Fried, Cooked)	933409
6524	P	Moroccan Chicken Kebabs (Marks & Spencer)	933631
6525	P	Mini Roast Chicken Dinner (Tesco)	933744
6526	P	Roast Chicken Dinner (Marks & Spencer)	933833
6527	P	Roast Chicken Dinner (Bisto)	933903
6528	P	Classic Roast Chicken Dinner (Asda Chosen By You)	933988
6529	P	Roast Chicken Dinner (Asda)	934101
6530	P	Classic Roast Chicken Dinner (Sainsbury's My Goodness!)	934178
6531	P	Chicken Casserole	934245
6532	P	Big Soup Chicken & Vegetable Casserole (Heinz)	934431
6533	P	Chicken and Dumpling Casserole (Weight Watchers)	934544
6534	P	Chicken Casserole (Marks & Spencer)	934663
6535	P	Chicken Casserole (Marks & Spencer)	934757
6536	P	Chicken Casserole (Waitrose Love Life)	934870
6537	P	Chicken Casserole (Weight Watchers)	934952
6538	P	Roast Chicken Hearty Casserole Cooking Sauce (Homepride)	935040
6539	P	Chicken & Vegetable Cup Soup (Campbell's)	935122
6540	P	Chicken & Bacon Caesar Pasta Salad (Marks & Spencer Count on Us)	935235
6541	P	Shapers Chicken Caesar Salad (Boots)	935302
6542	P	Chicken Caesar Salad (Boots)	935374
6543	P	Chicken and Bacon Pasta Salad (Co-Op)	935481
6544	P	Chicken & Bacon Layered Salad (Co-Op)	935601
6545	P	Chicken and Bacon Layered Salad (Asda)	935662
6546	P	Chicken & Bacon Layered Salad (Marks & Spencer)	935716
6547	P	Roast Chicken & Bacon Layered Salad (Tesco)	935833
6548	P	Chicken and Bacon Layered Salad (Greggs)	935881
6549	P	Chicken Sandwich	935949
6550	P	Chicken Sandwich with Spread	936133
6551	P	Roast Chicken Salad Sandwich (Tesco)	936321
6552	P	Chicken and Stuffing Sandwich (Marks & Spencer)	936403
6553	P	Thai Chicken Baguette (EAT)	936517
6554	P	Soy Milk (Calcium Fortified)	936635
6555	P	Chocolate Soy Milk	936788
6556	P	Vermicelli (Made From Soy)	936957
6557	P	Meatless Chicken	937103
6558	P	Meatless Frankfurter	937257
6559	P	Chicken Wrap (Tesco)	937468
6560	P	Grilled Chicken Salad Wrap (McDonald's)	937549
6561	P	Spicy Chicken Wrap (Co-Op)	937607
6562	P	Chicken Wing Meat and Skin (Stewed, Cooked)	937721
6563	P	Chicken Wing Meat	937977
6564	P	Roasted Grilled or Baked Chicken Wing (Skin Eaten)	938213
6565	P	Chicken Wing (Skin Eaten)	938589
6566	P	Chicken Wing (Skin Not Eaten)	938961
6567	P	Chicken Wing	939336
6568	P	Hot & Spicy Chicken Wings (Marks & Spencer)	939708
6569	P	BBQ Chicken Wings (7) (Pizza Hut)	939785
6570	P	Baked or Fried Coated Chicken Wing with Skin (Skin/Coating Eaten)	939858
6571	P	Taco Salad with Chilli Con Carne	940256
6572	P	Chilli Beef Soup (Canned, Condensed)	940404
6573	P	Chilli Beef Soup (with Equal Volume Water, Canned)	940577
6574	P	Tomato Chilli Sauce (Low Sodium, Bottled)	940787
6575	P	Milk Cream Imitation Mayonnaise	940967
6576	P	French Salad Dressing (without Salt)	941114
6577	P	French Salad Dressing (Reduced Fat, without Salt)	941259
6578	P	Italian Salad Dressing (without Salt)	941437
6579	P	Italian Salad Dressing (Reduced Fat, without Salt)	941616
6580	P	Cheese and Tomato Sandwich	941795
6581	P	Fajita-Style Beef Sandwich with Cheese, Lettuce and Tomato on Pita Bread	941987
6582	P	Chicken Patty Sandwich with Cheese, Lettuce, Tomato and Spread on Wheat Bun	942174
6583	P	Grilled Chicken Fillet Sandwich with Cheese, Lettuce, Tomato and Spread on Bun	942405
6584	P	Steak and Cheese Submarine Sandwich with Lettuce and Tomato	942591
6585	P	Mashed Potato made with Milk, Sour Cream and/or Cream Cheese (from Fresh)	942790
6586	P	Mashed Potato made with Milk, Sour Cream and/or Cream Cheese and Fat (from Fresh)	942964
6587	P	Cooked Carrots (from Fresh, Fat Not Added in Cooking)	943150
6588	P	Carrots (Morrisons)	943536
6589	P	Carrots (Sainsbury's)	943600
6590	P	Carrots (without Salt, Drained, Cooked, Boiled)	943662
6591	P	Veggie Burgers	943890
6592	P	Hamburger (Single Patty)	944027
6593	P	Hamburger (Single Patty with Condiments)	944177
6594	P	Hamburger (Single Patty with Condiments and Vegetables)	944351
6595	P	Large Hamburger	944502
6596	P	Roasted Vegetable Flavour Couscous (Kania)	944650
6597	P	Roasted Vegetables (Tesco)	944714
6598	P	Roasted Root Vegetables (Waitrose)	944814
6599	P	Roasted Vegetable, Tomato and Olive Soup (Sainsbury's)	944933
6600	P	Roasted Vegetable Lasagne (Count on Us)	944998
6601	P	Mashed Potato made with Milk, Fat and Cheese (from Fresh)	945052
6602	P	Mashed Potato made with Sour Cream and/or Cream Cheese and Fat (from Fresh)	945442
6603	P	Mashed Potato made with Milk, Fat, Egg and Cheese (from Dry)	945624
6604	P	Vintage Cheddar Cheese Potato Mash (Marks & Spencer)	945842
6605	P	Cottage Pie with Cauliflower Cheese Mash (Morrisons Fresh Ideas)	945952
6606	P	Broccoli with A Cheese Sauce (Mash Direct)	946030
6607	P	Poultry Salad Sandwich Spread	946096
6608	P	Gum Drops (Dietetic or Low Calorie, Sorbitol)	946245
6609	P	Cherry Tomatoes (Morrisons)	946393
6610	P	Mediterranean Chargrilled Vegetables (Tesco)	946468
6611	P	Ratatouille (La Doria)	946532
6612	P	Cheeseburger (Single Patty with Condiments)	946604
6613	P	Cheeseburger (Single Patty with Condiments and Vegetables)	946755
6614	P	Cheeseburger (Double Patty)	946906
6615	P	Cheeseburger (Double Patty with Condiments and Vegetables)	947057
6616	P	Cheeseburger (Large, Single Patty with Condiments and Vegetables)	947208
6617	P	Cheeseburger (Triple Patty)	947359
6618	P	Chicken Stock (Home Prepared)	947508
6619	P	Turkey Light and Dark Meat Roast (Boneless, Seasoned, Frozen, Roasted)	947670
6620	P	Duck Breast Meat and Skin (Young Duckling, Boneless, Cooked, Roasted)	947964
6621	P	Duck Breast Meat and Skin (Young Duckling, Boneless, Cooked without Skin, Grilled)	948180
6622	P	Pork Roasts (Top Loin, Boneless, Cooked, Roasted)	948405
6623	P	Pork Chops (Top Loin, Boneless, Lean Only, Cooked, Braised)	948703
6624	P	Ham Steak (Boneless, Extra Lean, Cured)	948816
6625	P	Pork Chops (Top Loin, Boneless, Lean Only, Cooked, Pan-Fried)	948977
6626	P	Chicken (Breast or Wing, Breaded and Fried, Light Meat)	949211
6627	P	Fried Breaded Meatless Chicken	949356
6628	P	Chicken (Breaded and Fried)	949522
6629	P	Breaded Chicken Patty, Fillet or Tenders	949694
6630	P	Breaded Chicken Patty with Cheese	949967
6631	P	Breaded Fried Chicken Fillet Sandwich	950130
6632	P	Breaded Chicken Patty or Nuggets, Potatoes and Vegetable (Frozen Meal)	950352
6633	P	Breaded Chicken Patty with Tomato Sauce and Cheese, Fettuccine Alfredo and Vegetable (Frozen Meal)	950517
6634	P	Low Sodium Hard Bread Stick	950684
6635	P	Whole Wheat Hard Bread Stick	950875
6636	P	Soft Bread Stick	951104
6637	P	Bread Stick	951399
6638	P	Fried Floured or Breaded Fish Stick Patty or Fillet	951728
6639	P	White Bread Roll (Lidl)	951982
6640	P	Roll	952036
6641	P	Ciabatta Bread Roll (Tesco)	952315
6642	P	White Rustic Bread Rolls (Co-Op)	952395
6643	P	Breaded Fish Fillets (Young's)	952464
6644	P	Breaded White Fish Portions (Tesco Everyday Value)	952521
6645	P	Breaded Cod Fillet Fish Fingers (Sainsbury's)	952589
6646	P	Fried Floured or Breaded Fish	952713
6647	P	Breakfast Biscuits (Belmont)	953109
6648	P	Milk and Cereal Breakfast Biscuits (Tesco)	953229
6649	P	Nutri-Grain Breakfast Biscuits Fruit & Fibre (Kellogg's)	953306
6650	P	Breakfast Biscuits - Fruit & Fibre (Belmont)	953416
6651	P	Carrot Cake (Dry Mix, Pudding Type)	953522
6652	P	Cooked Carrots	953669
6653	P	Cooked Carrots (from Fresh)	954059
6654	P	Carrot Batons (Asda)	954442
6655	P	Cooked Carrots (Fat Added in Cooking)	954508
6656	P	Black Forest (Chocolate-Cherry) Cake	954898
6657	P	Black Forest Cake Slices (Weight Watchers)	955287
6658	P	BLT Sandwich (Costa Coffee)	955355
6659	P	BLT Sandwich (Co-Op)	955469
6660	P	BLT Sandwich (Urban Eat)	955542
6661	P	Beef Bolognese (Rosemary Conley's)	955655
6662	P	Beef Bolognese Sauce (Sainsbury's)	955731
6663	P	Spaghetti Bolognese (Waitrose)	955875
6664	P	Original Bolognese Sauce (Dolmio)	955956
6665	P	Spaghetti Bolognese (400g) (Marks & Spencer)	956010
6666	P	Bolognese Al Forno (Weight Watchers)	956059
6667	P	Vegetarian Spaghetti Bolognese (Sainsbury's)	956123
6668	P	Bubbly (Cadbury)	956242
6669	P	Mint Bubbly (Cadbury)	956321
6670	P	Mint Bubbly (Cadbury)	956393
6671	P	Bubbly Mini Bar (Cadbury)	956463
6672	P	Dairy Milk Bubbly (Cadbury)	956552
6673	P	Mini Rolls (Cadbury)	956663
6674	P	Mini Fingers (Cadbury)	956739
6675	P	Mini Fingers Toffee Crunch (Cadbury)	956818
6676	P	Mini Fingers (Cadbury)	956889
6677	P	Mini Fingers (40g) (Cadbury)	956960
6678	P	Fairy Cakes (Tesco)	957038
6679	P	Victoria Sponge Cake (Co-Op)	957140
6680	P	Banana Cake without Icing	957256
6681	P	Raisin Bread (Enriched)	957613
6682	P	Soft Fruit and Nut Squares	957823
6683	P	Corn Brown Rice Cakes	957928
6684	P	Multigrain Brown Rice Cakes	958062
6685	P	Brown Rice Rye Cakes	958232
6686	P	Buckwheat Brown Rice Cakes (Unsalted)	958396
6687	P	Toasted Wheat Germ Bread	958547
6688	P	Beef Eye of Round (Trimmed to 1.25 cm Fat, Prime Grade)	958712
6689	P	Beef Eye of Round (Lean Only, Trimmed to 1.25 cm Fat, Prime Grade)	958819
6690	P	Beef Eye of Round (Trimmed to 0.3 cm Fat, Choice Grade)	958925
6691	P	Beef Eye of Round (Trimmed to 0.3 cm Fat, Select Grade)	959037
6692	P	Beef Eye of Round (Lean Only, Trimmed to 0.3 cm Fat)	959148
6693	P	Beef Eye of Round (Lean Only, Trimmed to 0.3 cm Fat, Choice Grade)	959257
6694	P	Large Hamburger with Condiments and Vegetables	959370
6695	P	Roast Beef Sandwich with Cheese	959519
6696	P	Steak Sandwich	959668
6697	P	Cheeseburger	959814
6698	P	Large Cheeseburger	959964
6699	P	Beef Eye of Round (Lean Only, Trimmed to 0.3 cm Fat, Select Grade)	960111
6700	P	Wholemeal Muffins (Sainsbury's)	960224
6701	P	Cheese Bun	960318
6702	P	Butter Beans (Sainsbury's)	960506
6703	P	Butter Beans (Asda Chosen By You)	960624
6704	P	Butter Beans (Tesco)	960671
6705	P	Butter Beans (Napolina)	960734
6706	P	Butternut Squash, Carrots, Tenderstem Broccoli & Fine Beans (Marks & Spencer)	960792
6707	P	Butternut Squash & Black Turtle Beans Soup (New Covent Garden)	960858
6708	P	Butter Bean & Chorizo Soup (Tesco Finest)	960938
6709	P	Bubble Tea	960980
6710	P	British Quark (Sainsbury's Be Good to Yourself)	961150
6711	P	Quark (Golden Acre)	961213
6712	P	Quark (The Lake District Cheese Co. )	961270
6713	P	Quark (Meadow Churn)	961338
6714	P	Turkey & Stuffing Slices (Quorn)	961394
6715	P	Turkey Burger (Quorn)	961466
6716	P	Sausages (Quorn)	961537
6717	P	Cumberland Sausage (Quorn)	961613
6718	P	Cumberland Sausages (Quorn)	961687
6719	P	Chef's Selection Sausages (Quorn)	961775
6720	P	Pork Style & Apple Sausages (Quorn)	961845
6721	P	Raisins & Apricot (The Fruit Factory)	961919
6722	P	Smoky Ham Style Slices (Quorn)	962029
6723	P	Chorizo Style Slices (Quorn)	962079
6724	P	Soy Flour (Full Fat, Crude Protein Basis)	962159
6725	P	Roasted Vegetable Flavour Cous Cous (Aldi)	962343
6726	P	Roasted Mediterranean Vegetable Tart (Higgidy)	962462
6727	P	Roasted Vegetable Arrabbiata (Weight Watchers)	962570
6728	P	Dahl & Roasted Vegetables (Morrisons Kitchen)	962653
6729	P	Energy Drink (Can) (Red Bull)	962767
6730	P	Sugar Free Energy Drink (Can) (Red Bull)	962821
6731	P	Energy Drink (Large Can) (Red Bull)	962878
6732	P	The Silver Edition (Red Bull)	962933
6733	P	Red Onions (Tesco)	962988
6734	P	Red Onions	963051
6735	P	Red Onions (Sainsbury's)	963428
6736	P	Baked or Fried Batter Dipped Onion Rings (from Fresh)	963477
6737	P	Mature Cheddar & Red Onion (Kettle Chips)	963850
6738	P	Baked or Fried Batter Dipped Onion Rings	963933
6739	P	Chicken, Stuffing & Red Onion Sandwich (Co-Op)	964315
6740	P	Caramelised Red Onion Chutney (Marks & Spencer)	964424
6741	P	Red Kidney Beans (with Salt, Cooked, Boiled)	964494
6742	P	Perle De Lait Coconut (Yoplait)	964650
6743	P	Perle De Lait Lemon (Yoplait)	964710
6744	P	Port De Salut Cheese	964792
6745	P	Goose Liver Pate (Pate De Foie Gras, Smoked Canned)	965039
6746	P	Cheese Crackers (with Cheese Filling, Sandwich Type)	965182
6747	P	Blue Cheese	965355
6748	P	Apple Juice (Frozen Concentrate, Diluted with Water, with Added Ascorbic Acid)	965511
6749	P	Apple Pie (Commercial, Enriched Flour)	965688
6750	P	Apple Pie	965901
6751	P	Apple Strudel	966056
6752	P	Apple Fruit Butters	966223
6753	P	Apple Pie Fillings (Canned)	966373
6754	P	Raspberries (Solids and Liquids, Heavy Syrup Pack, Canned)	966500
6755	P	Red Raspberries (Sweetened, Frozen)	966668
6756	P	Ready Salted Crisps (25g) (Walkers)	966895
6757	P	Ready Salted Crisps (25g) (Tesco)	966980
6758	P	Ready Salted Crisps (34.5g) (Golden Wonder)	967071
6759	P	Ready Salted Crisps (Asda Smart Price)	967144
6760	P	Ready Salted Crisps (Asda)	967235
6761	P	Ready Salted Crisps (Co-Op)	967295
6762	P	Ready Salted Crisps (Walkers)	967343
6763	P	Ready Salted Crisps (Sainsbury's)	967419
6764	P	Ready Salted Crisps (Morrisons)	967531
6765	P	Ravioli with Tomato Sauce	967605
6766	P	Ravioli (Heinz)	967766
6767	P	Ricotta and Porcini Mushroom Ravioli (Asda Chosen By You)	967844
6768	P	Italian Ravioli (Cucina)	967940
6769	P	Cheese and Spinach Filled Ravioli with Cream Sauce	968025
6770	P	Pumpkin Ravioli (Asda Extra Special)	968184
6771	P	Chicken and Bacon Ravioli (Tesco)	968264
6772	P	Chicken and Bacon Ravioli (Sainsbury's)	968354
6773	P	Four Cheese Ravioli in Tomato Sauce (Marks & Spencer Count on Us)	968463
6774	P	Fruit Filled Granola Bars (Non Fat)	968539
6775	P	Rich Tea Biscuit (Tesco)	968638
6776	P	Rich Tea Biscuits (McVitie's)	968786
6777	P	Rich Tea Biscuits (Belmont)	968852
6778	P	Beef in Black Bean Sauce with Egg Fried Rice (Sainsbury's)	968944
6779	P	Chicken in Soy-Based Sauce, Rice and Vegetables (Frozen Meal)	969022
6780	P	White Rice with Tomato Sauce	969205
6781	P	Brown Rice with Tomato Sauce	969390
6782	P	Chicken in Orange Sauce with Almond Rice (Diet Frozen Meal)	969573
6783	P	Pork with Rice and Vegetable in Soy-Based Sauce (Diet Frozen Meal)	969750
6784	P	Rice with Broccoli in Cheese Sauce (Frozen Side Dish)	969932
6785	P	Broccoli Casserole (Broccoli, Rice, Cheese and Mushroom Sauce)	970157
6786	P	Summer Squash Casserole with Rice and Tomato Sauce	970345
6787	P	Beef and Rice with Tomato-Based Sauce (Mixture)	970526
6788	P	Brown and Serve Pork Sausage Rice Links	970710
6789	P	Ham or Pork and Rice (Mixture)	970960
6790	P	Chunky Style Stew Type Pork and Rice Soup	971143
6791	P	Pork, Rice and Vegetables in Soy-Based Sauce (Mixture)	971324
6792	P	Gumbo with Rice (New Orleans Type with Shellfish, Pork or Poultry, Tomatoes, Okra, Rice)	971508
6793	P	Pork, Rice and Vegetables in Tomato-Based Sauce (Mixture)	971693
6794	P	Sweet and Sour Pork with Rice	971878
6795	P	Pork and Rice with Tomato-Based Sauce (Mixture)	972063
6796	P	Bean Soup with Vegetables, Rice and Pork	972237
6797	P	Rice Balls with Meat and Cheese	972443
6798	P	Jambalaya with Meat and Rice	972629
6799	P	Chicken with Gravy, Dressing, Rice, Vegetable and Dessert (Frozen Meal, Large Meat)	972814
6800	P	Meatless Burrito with Beans and Rice	972993
6801	P	Meatless Burrito with Rice, Beans, Cheese, Sour Cream, Lettuce, Tomato and Guacamole	973196
6802	P	Vegetables and Rice Paper Roll with Meat and/or Shrimp	973383
6803	P	Meatless Fried Rice	973611
6804	P	Stuffed Pepper with Rice and Meat	973798
6805	P	Meatless Stuffed Pepper with Rice	974015
6806	P	Stuffed Tomato with Rice and Meat	974230
6807	P	Sliced Mixed Peppers (Morrisons)	974444
6808	P	Yellow Sweet Peppers	974510
6809	P	Sliced Mixed Peppers (Asda Chosen By You)	974684
6810	P	Cooked Green Peppers (Fat Added in Cooking)	974746
6811	P	Cooked Red Peppers (Fat Not Added in Cooking)	975035
6812	P	Cooked Peppers and Onions	975325
6813	P	Pepsi Light (Pepsi)	975463
6814	P	Pure Peppermint Tea (Twinings)	975527
6815	P	Peppermint Tea (Tetley)	975585
6816	P	Light Cream Cheese (Philadelphia)	975632
6817	P	Light Cream Cheese (Philadelphia)	975674
6818	P	Lightest Soft Cheese (Philadelphia)	975739
6819	P	Lightest Cream Cheese (Philadelphia)	975834
6820	P	Extra Light Cream Cheese (Philadelphia)	975936
6821	P	Light Cream Cheese with Chives (Philadelphia)	976031
6822	P	Light Cream Cheese with Sweet Chilli (Philadelphia)	976131
6823	P	Light Cream Cheese with Salmon & Dill (Philadelphia)	976227
6824	P	Light Cream Cheese with Garlic & Herb (Philadelphia)	976337
6825	P	Light Cream Cheese Basil & Sundried Tomato (Philadelphia)	976441
6826	P	Pasta Shapes (Sainsbury's Basics)	976517
6827	P	Pasta Shapes (Asda)	976590
6828	P	Pasta Shapes in Tomato Sauce (Crosse & Blackwell)	976652
6829	P	Pasta Shapes (Heinz)	976770
6830	P	Pasta Shapes (Asda Smart Price)	976840
6831	P	Pasta Shapes (Crosse & Blackwell)	976906
6832	P	Shapers Prawn Cocktail Layered Pasta Salad (Boots)	977014
6833	P	Pasta Salad (Asda)	977128
6834	P	Pasta Salad	977191
6835	P	Italian Style Pasta Salad (Asda Chosen By You)	977377
6836	P	Tomato & Roasted Vegetable Pasta Salad (Asda Chosen By You)	977442
6837	P	Mozzarella & Cherry Tomato Salad with Red Pesto Dressing (Caffe Nero)	977486
6838	P	Pasta Salad with Meat	977600
6839	P	Pasta Salad with Chicken	977787
6840	P	Pasta Salad with Cheese	977973
6841	P	Sweetcorn Pasta Salad (Sainsbury's Basics)	978161
6842	P	Sweet Potato (Solids and Liquids, Syrup Pack, Canned)	978230
6843	P	Crystallised Sweet Potato (Cooked)	978414
6844	P	Pear Pie (Individual Size or Tart)	978610
6845	P	Asian Pears	978813
6846	P	Pears (Drained, Heavy Syrup, Canned)	979048
6847	P	Pear Nectar (with Added Ascorbic Acid, Canned)	979232
6848	P	Balsam-Pear (Bitter Gourd, Leafy Tips)	979385
6849	P	Balsam-Pear (Bitter Gourd, Pods)	979497
6850	P	Teddy Shaped Potato Snack (Pom-Bear)	979658
6851	P	Crisps (Pom-Bear)	979774
6852	P	Cheese & Onion (Pom-Bear)	979907
6853	P	Sliced Pineapple in Natural Juice (Tesco)	980019
6854	P	Golden Pineapple Slices (Asda Chosen By You)	980081
6855	P	Pineapple Slices in Juice (Dole)	980135
6856	P	Pineapple (Drained, Juice Pack, Canned)	980195
6857	P	Pineapple (Extra Sweet)	980456
6858	P	Mature Red Chilli Hot Peppers (Canned)	980652
6859	P	Red Hot Chilli Peppers	980793
6860	P	Red Hot Chilli Peppers (Excluding Seeds, Solids and Liquids, Canned)	980987
6861	P	Caesar Dressing (Sainsbury's Be Good to Yourself)	981171
6862	P	Caesar Dressing (Tesco Light Choices)	981232
6863	P	Zoo Friends (Pom-Bear)	981297
6864	P	Express Porridge Golden Syrup Flavour (Sainsbury's)	981432
6865	P	Oat Burst Instant Porridge - Golden Syrup Flavour (Symington's)	981561
6866	P	Instant Golden Syrup Porridge (Marks & Spencer)	981661
6867	P	Low Calorie Caesar Dressing	981761
6868	P	Creamy Traditional Caesar Dressing (Tesco)	981950
6869	P	Caesar Dressing (Oak Lane)	982029
6870	P	Caesar Dressing (Hellmann's)	982118
6871	P	Golden Syrup Porridge (Greggs)	982188
6872	P	Golden Syrup Flavour Porridge (Greggs)	982257
6873	P	Instant Porridge Golden Syrup Pot (Asda)	982326
6874	P	Golden Syrup Flavour Porridge (Morrisons)	982399
6875	P	Golden Syrup Instant Porridge (Harvest Delight)	982500
6876	P	Instant Oats Porridge Golden Syrup Flavour (Tesco)	982563
6877	P	Golden Syrup Instant Porridge (Asda Chosen By You)	982664
6878	P	So-Easy Porridge Oats (Scott's)	982732
6879	P	Porridge Oats (Diet Chef)	982803
6880	P	Scottish Porridge Oats (Tesco)	982874
6881	P	Irish Porridge Oats (Flahavan's)	982956
6882	P	Porridge Oats (Asda Smart Price)	983024
6883	P	Fish Porridge	983085
6884	P	Chicken Porridge	983275
6885	P	Porridge Oats with Nuts and Fruit	983464
6886	P	Cherry and Almond Porridge (Graze)	983644
6887	P	Gluten Free Real Porridge Oats (Nairn's)	983752
6888	P	Hazelnut and Flame Raisin Porridge (Graze)	983817
6889	P	Coconut and Date Porridge (Graze)	983932
6890	P	Scottish Porridge Oats (Asda)	984047
6891	P	Pork Scratchings	984108
6892	P	Ham (Boneless, Extra Lean and Regular, Cured, Canned)	984305
6893	P	Pork Backribs	984433
6894	P	Cinnamon Sweet Rolls (with Raisins)	984541
6895	P	Porridge with Banana & Vanilla (Diet Chef)	984741
6896	P	Banana Puddings (Dry Mix, with 2% Milk)	984796
6897	P	Poultry Seasoning	984892
6898	P	Pork Roasts (Center Rib, Bone-In, Cooked, Roasted)	985037
6899	P	Pork Meatballs	985335
6900	P	Pork Meatballs (Diet Chef)	985579
6901	P	Pork Meatballs with Smokey Beans (Rosemary Conley's)	985641
6902	P	Pork & Chorizo Meatballs (Morrisons Bistro)	985748
6903	P	Meat Loaf Made with Beef and Pork	985817
6904	P	Meat Loaf with Beef, Veal and Pork	986220
6905	P	Pork Roast	986572
6906	P	Pork Loin (Tenderloin)	986934
6907	P	Pork	987040
6908	P	Pork Steak or Cutlet	987385
6909	P	Pork Loin (Tenderloin, Lean Only)	987757
6910	P	Pork Chop	987867
6911	P	Pork Loin (Whole, Lean Only)	988242
6912	P	Fried Pork	988477
6913	P	Shoulder Pork Roast	988851
6914	P	Brown Rice Cakes	989226
6915	P	Wheat Germ Bread	989409
6916	P	Pickled Onions (Sainsbury's Basics)	989573
6917	P	Cucumber Pickles	989674
6918	P	Pickles	989881
6919	P	Piccalilli (Heinz)	990117
6920	P	Pickle (Branston)	990181
6921	P	Mixed Pickles	990252
6922	P	Mustard Pickles	990436
6923	P	Sweet Onions (Haywards)	990604
6924	P	Baked, Breaded or Fried Cheese Nuggets or Pieces	990646
6925	P	Pineapple Slices (Asda Fresh Tastes)	990900
