Row	Meal	Name	Pos
1860	P	Pain de Mie sans Croute (Leader Price)	252161
1861	P	Pain de Mie Extra Moelleux (42g) (Harry's)	252232
1862	P	Riz Cantonais	252344
1863	P	Riz Cantonnais (Marie)	252533
1864	P	Riz Brun (à Grains Moyens, Cuit)	252602
1865	P	Nouilles de Riz (Cuites)	252729
1866	P	Gâteaux de Riz Brun Multigrain	252903
1867	P	Nouilles de Riz Sèches	253076
1868	P	Riz Brun (à Longs Grains , Cuit)	253188
1869	P	Pommes Rissolées (Super U)	253322
1870	P	Porc Rissolé & Riz à la Provençale (Fleury Michon)	253368
1871	P	Pommes Rissolées (Findus)	253427
1872	P	Pommes Rissolées (Pom'lisse)	253490
1873	P	Pommes Rissolées (Marque Repère)	253562
1874	P	Pommes Rissolées (Auchan)	253620
1875	P	Pomme Rissolées (Carrefour)	253683
1876	P	Les Pommes Rissolées (Bouton d'Or)	253725
1877	P	Huile de Poisson de Foie de Morue	253789
1878	P	Flétan de l'Atlantique et du Pacifique (Poisson) (Cuit, la Chaleur Sèche)	253961
1879	P	Cocktail de Jus de Canneberge (Concentré Congelé, avec de l'Eau)	254124
1880	P	Cola ou de Poivre Soda (Contenant de la Caféine, avec de l'Aspartame)	254264
1881	P	Bonbons de Boules de Gomme (Morceaux de Gelée)	254417
1882	P	Rillettes du Mans (Bordeau Chesnel)	254765
1883	P	Rillettes Pur Porc (Hénaff)	254815
1884	P	Rillettes de Thon (Odyssée)	254856
1885	P	Rillettes de Saumon (Coraya)	254921
1886	P	Rillettes de Poulet Rôti en Cocotte (Carrefour)	254966
1887	P	Rillettes de Saumon (Auchan)	255027
1888	P	Rillettes Thon aux Tomates (Carrefour)	255082
1889	P	Rillettes de Poulet Roti (Bordeau Chesnel)	255149
1890	P	Rillettes Thon (Coraya)	255192
1891	P	Rillettes d'oie (Bordeau Chesnel)	255237
1892	P	Compote Pommes Poires sans Sucres Ajoutés (Auchan)	255278
1893	P	Compote Pomme Mangue sans Sucres Ajoutés (Auchan)	255340
1894	P	Compote Pomme Rhubarbe (Taillefine)	255406
1895	P	Compote Pomme Framboise (Andros)	255468
1896	P	Compote de Pommes Allégée en Sucres (Netto)	255514
1897	P	Semoule au Lait (Nestlé)	255584
1898	P	Semoule au Lait (La Laitière)	255647
1899	P	Semoule de Blé Moyenne (Casino)	255711
1900	P	Ravioles du Dauphiné (Saint Jean)	255752
1901	P	Ravioles du Dauphiné (Monoprix Gourmet)	255796
1902	P	Frites Faits Maison	255860
1903	P	Pommes de Terre Frites	256250
1904	P	Pommes de Terre Frites (Salées)	256641
1905	P	Pommes de Terre Frites (à l'Etat Congelé)	256767
1906	P	Pomme de Terre Frites à la Saveur de Barbecue	257158
1907	P	Pommes de Terre Frites Panées ou en Pâtes	257273
1908	P	Cracotte au Froment (Cracotte)	257660
1909	P	Cereales Completes (Cracotte)	257765
1910	P	Cracotte Matin (Cracotte)	257875
1911	P	Craquinette Chocolat (Cracotte)	257978
1912	P	Craquinette Fraise (Cracotte)	258093
1913	P	Craquantes (Cracotte)	258208
1914	P	Craquinette Choco-Noisette (Cracotte)	258283
1915	P	Compote Pomme Allégée en Sucres (Douceur du Verger)	258404
1916	P	Compote Pomme Myrtille (Materne)	258507
1917	P	Cookie aux Pépites de Chocolat	258557
1918	P	Cookies Nougatine Pépites Choco (Casino)	258921
1919	P	Cookie	259040
1920	P	Granola Extra Cookies (LU)	259236
1921	P	Cookie aux Pépites de Chocolat (Recette Maison ou Acheté)	259351
1922	P	Cookie Deux Chocolats (Subway)	259650
1923	P	Cookies Nougatine (Carrefour Discount)	259765
1924	P	White Chocolate Macadamia (Pepperidge Farm)	259880
1925	P	Emmental Râpé (Entremont)	259981
1926	P	Gruyère (Auchan)	260020
1927	P	Gruyère (Eco +)	260068
1928	P	Emmental Léger (Entremont)	260133
1929	P	Emmental Cœur de Meule (Président)	260192
1930	P	Fromage Fabriqué en Suisse	260240
1931	P	Haricots Verts Extra Fins (d'Aucy)	260484
1932	P	Haricots Verts Cuits (à partir de Frais)	260542
1933	P	Haricots Verts (Carrefour)	260792
1934	P	Haricots Verts Extra Fins (Marque Repère)	260852
1935	P	Haricots Verts Cuits avec la Sauce de Champignons	260951
1936	P	Haricots Verts Extra-Fins (Cassegrain)	261145
1937	P	Haricots Verts Extra Fins & Rangés (Bonduelle)	261191
1938	P	Salade Piémontaise (Bien Vu)	261256
1939	P	Salade Piemontaise (Petit Navire)	261299
1940	P	Salade de Pommes de Terre	261377
1941	P	Salade de Chou	261550
1942	P	Ravioles du Dauphiné (Nos Régions Ont du Talent)	261754
1943	P	Ravioles (Saint Jean)	261794
1944	P	Ravioles 3 Fromages (Rivoire & Carret)	261838
1945	P	Ravioles Fromage Frais et Fines Herbes (Rivoire & Carret)	261908
1946	P	Ravioles à Poêler au Comté (Saint Jean)	261976
1947	P	Ravioles à Poêler Chèvre (Saint Jean)	262022
1948	P	Ravioles du Dauphiné Label Rouge (Leader Price)	262064
1949	P	Gratin de Ravioles au Poulet et aux Champignons (Picard)	262132
1950	P	Barres Fruits Rouges (P'tit Déli)	262239
1951	P	Barre de Céréales Fruits Rouges (Chabrior)	262348
1952	P	Salade de Taco	262462
1953	P	Plat d'Accompagnement de Salade de Pommes de Terre	262616
1954	P	Semoule Cuite	262768
1955	P	Semoule	262949
1956	P	Semoule (Tipiak)	263078
1957	P	Semoule Fine (Panzani)	263123
1958	P	Ricore (Nestlé)	263162
1959	P	Ricoré Intense (Nestlé)	263231
1960	P	Ricoré (Nestlé)	263294
1961	P	Ricoré Bonjour (Nestlé)	263388
1962	P	Ricoré (Nestlé)	263513
1963	P	Artichaut Cuit (à Partir de Frais)	263583
1964	P	Cœur Artichaut (Casino)	263818
1965	P	Artichauts (Français)	263892
1966	P	Coeurs d'Artichauts à l'Huile	264067
1967	P	Fonds d'artichauts (Super U)	264269
1968	P	Cœurs d'artichauts (Carrefour)	264319
1969	P	Fonds d'artichauts (Thiriet)	264374
1970	P	Cœurs d'artichaut à l'italienne (Picard)	264417
1971	P	Cœurs d'artichauts (Géant Vert)	264475
1972	P	Topinambour	264541
1973	P	Belvita (13.5g) (LU)	264673
1974	P	Belvita Chocolat (LU)	264806
1975	P	Belvita Sablé Lait & 5 Céréales Complètes (LU)	264886
1976	P	Belvita le Tartiné (LU)	264965
1977	P	Belvita Brut (LU)	265083
1978	P	Belvita Petit Déjeuner (LU)	265158
1979	P	Belvita Coeur Fondant au Yaourt (LU)	265234
1980	P	Belvita Cœur Fondant (LU)	265351
1981	P	Belvita Cœur Fondant Framboises (LU)	265416
1982	P	Belvita (12.5g) (LU)	265480
1983	P	Craquelins	265555
1984	P	Croustilles Tortillas (Maïs Blanc)	265848
1985	P	Mélange Montagnard	265970
1986	P	Mélange Montagnard Tropical	266087
1987	P	Mélange Montagnard (Non Salé)	266224
1988	P	Cervelas (Herta)	266335
1989	P	Cervelas (Carrefour)	266376
1990	P	Cervelas Alsacien (Lidl)	266445
1991	P	Cervelas (Netto)	266514
1992	P	Cancoillotte Nature (Auchan)	266553
1993	P	Cancoillotte Nature (Paysange)	266637
1994	P	Cancoillotte Nature (Leader Price)	266677
1995	P	Gaufres Grillées Natures (Surgelées)	266717
1996	P	Cancoillotte Nature (Dia)	266933
1997	P	Crêpes Nature	266991
1998	P	Framboises	267194
1999	P	Purée de Pois Cassé (Picard)	267363
2000	P	Purée de Pois Cassés (Vivien Paille)	267413
2001	P	Purée Pois Cassés Courgettes (Bjorg)	267460
2002	P	Gâteau de Semoule Nappage Caramel (Yabon)	267527
2003	P	Semoule au Lait Saveur Vanille (Delisse)	267569
2004	P	Semoule au Lait sur Lit de Caramel (Weight Watchers)	267675
2005	P	Sandwich Gyro (Pain Pita, Boeuf, Agneau,Oignons, Condiments avec Tomate et Pâte à Tartiner)	267790
2006	P	Sandwich au Jambon avec Pâte à Tartiner	267968
2007	P	Sandwich au Jambon et Fromage avec Laitue et Pâte à Tartiner	268156
2008	P	Sandwich au Jambon et Fromage avec Laitue et Pâte à Tartiner sur Petit Pain	268338
2009	P	Sandwich au Poulet avec Pâte à Tartiner	268526
2010	P	Pâte à Tartiner aux Noisettes (Carrefour Bio)	268692
2011	P	Lait (sans Matières Grasses ou Écrémé, Enrichi de Calcium)	268752
2012	P	Lait de Soja (Enrichi de Calcium)	268896
2013	P	Pommes Dauphines (U)	269051
2014	P	Petits Cœurs Choco'Croc (LU)	269110
2015	P	Petit Écolier Cœur Tendre (LU)	269151
2016	P	Salade au Coeur du Mexique (Petit Navire)	269201
2017	P	Salade au Cœur de l'italie (Petit Navire)	269267
2018	P	Olives (Petits-Extra Larges)	269339
2019	P	Farfalle (Barilla)	269517
2020	P	Pâtes sans Viande à la Sauce Tomate	269560
2021	P	Pommes de Terre Blanches (Chair et Peau)	269741
2022	P	Pommes de Terre Sautées	270040
2023	P	Pomme de Terre Cuite (Pelure à Ne Pas Mangée)	270203
2024	P	Pomme de Terre Rôtie (Matières Grasses Non Ajoutées dans la Cuisson)	270585
2025	P	Pommes de Terre Vapeur (Bonduelle)	270965
2026	P	Pomme de Terre Rôtie	271026
2027	P	Pommes de Terre Persillées Façon Sud Ouest (Carrefour)	271383
2028	P	Salade Composée (Leader Price)	271453
2029	P	Salade Composée (Florette)	271506
2030	P	Jus de Pamplemousse Rose	271548
2031	P	Jus de Pamplemousse (Andros)	271704
2032	P	Jus de Pamplemousse (Jafaden)	271773
2033	P	Jus Pamplemousse (Joker)	271839
2034	P	Jus d'Ananas	271894
2035	P	Jus d'ananas (Jafaden)	272099
2036	P	Pur Jus d'ananas (Super U)	272156
2037	P	Jus d'ananas (Paquito)	272215
2038	P	Jus d'ananas (Andros)	272279
2039	P	Jus d'ananas (Pago)	272334
2040	P	Jus d'ananas (Rik & Rok )	272401
2041	P	Jus d'ananas (U)	272479
2042	P	Jus de Citron	272530
2043	P	Tartelette Fine à la Tomate (Picard)	272730
2044	P	Croûte de Tarte	272812
2045	P	Croûte de Tarte Graham Cracker	273030
2046	P	Thé sans Sucre	273246
2047	P	Thé (Lipton)	273427
2048	P	Thé Vert Menthe Intense (Lipton)	273467
2049	P	Thé 5 Fruits Rouges (Lipton)	273513
2050	P	Thé Citron (Lipton)	273573
2051	P	Thé Présucré avec du Sucre	273631
2052	P	Thé Caramel (Lipton)	273826
2053	P	Russian Earl Grey (Lipton)	273881
2054	P	Quiche au Fromage sans Viande	273921
2055	P	Tarte Chèvre Épinards (Claude Léger)	274308
2056	P	Quiche Lorraine (Carrefour)	274377
2057	P	Quiche Lorraine (Picard)	274442
2058	P	Chou Farci	274510
2059	P	Chou Farci (Auchan)	274665
2060	P	Choux Farcis (Charal)	274751
2061	P	Choux Farcis (Bigard)	274788
2062	P	Poêlée Façon Chou Farci (Leader Price)	274829
2063	P	Chou Farci Cuisiné à l'auvergnate (Raynal et Roquelaure)	274891
2064	P	Chou	275005
2065	P	Chou de Savoie	275393
2066	P	Les Papillotes de Poulet Herbes de Provence (Maggi)	275585
2067	P	PAPILLOTE CABILLAUD (Picard)	275653
2068	P	Papillote de Saumon (Picard)	275761
2069	P	Papillote Fruits du Verger (Picard)	275812
2070	P	Pain aux Raisins	275878
2071	P	280 Original (McDonald's)	276085
2072	P	Sauce Caesar (McDonald's)	276177
2073	P	McFlurry Kit Kat (McDonald's)	276251
2074	P	Vinaigre Balsamique (Aldi)	276336
2075	P	Vinaigre Balsamique de Modène et Pointe d'orange (Maille)	276410
2076	P	Vinaigre	276452
2077	P	Moutarde au Miel et Vinaigre Balsamique (Carrefour)	276607
2078	P	Vinaigrette Olive Balsamique (La Brioche Dorée)	276652
2079	P	Vinaigre (Cidre)	276716
2080	P	Vin Rosé	276872
2081	P	Vin de Table	277071
2082	P	Vin Cabernet Sauvignon	277233
2083	P	Vin de Pinot Noir	277338
2084	P	Vin de Syrah	277451
2085	P	Limonade Rose (Concentrée Congelée, avec de l'Eau)	277564
2086	P	Whey Protéine	277729
2087	P	Whey Proteine (Isostar)	277854
2088	P	Isolat Protéique de Soja	277943
2089	P	Yaourt aux Fruits Mixés (Auchan)	278046
2090	P	Yaourt aux Fruits 0% (U)	278131
2091	P	Yaourt aux Fruits Mixés 0% (Fine Ligne)	278195
2092	P	Gaufrettes au Chocolat	278273
2093	P	Yaourt aux Fruits 0% Citron (Taillefine)	278463
2094	P	Tagliatelles (Casino)	278540
2095	P	Tagliatelles Saumon (Auchan)	278605
2096	P	Tagliatelles à la Carbonara (Picard)	278677
2097	P	Tagliatelle (Barilla)	278779
2098	P	Tagliatelles au Saumon et aux Épinards (Auchan)	278846
2099	P	Petites Gambas Compotée de Tomate Tagliatelles au Pesto (Marie)	278914
2100	P	Quiche Lorraine	278982
2101	P	Quiche Lorraine (Claude Léger)	279197
2102	P	Quiche Lorraine (Marie)	279268
2103	P	Quiche à la Viande, la Volaille ou du Poisson	279338
2104	P	Quiche aux Épinards sans Viande	279731
2105	P	Quiche Lorraine (Côté Table)	280122
2106	P	Riz Blanc	280231
2107	P	Riz Blanc (à Longs Grains , Cuit)	280477
2108	P	Riz Basmati (Auchan)	280613
2109	P	Riz Basmati (Carrefour)	280688
2110	P	Riz Long Grain (Uncle Ben's)	280734
2111	P	Riz Blanc (à Grains Moyens, Cuit)	280789
2112	P	Riz Basmati (Cuit)	280918
2113	P	Riz Jaune	281087
2114	P	Tarte au Riz	281326
2115	P	Farine de Riz	281470
2116	P	Pik & Croq (La Vache qui rit)	281600
2117	P	Toastinette Pour Hamburger au Cheddar (La Vache qui rit)	281699
2118	P	Cheddar (La Vache qui rit)	281749
2119	P	Fromage (16.66g) (La Vache qui rit)	281816
2120	P	Toastinette (La Vache qui rit)	281911
2121	P	Fromage (17g) (La Vache qui rit)	281961
2122	P	Fromage (20g) (La Vache qui rit)	282061
2123	P	Épaisse Milkshake au Chocolat	282111
2124	P	Sirop de Chocolat	282266
2125	P	Portion (La Vache qui rit)	282462
2126	P	La Vache Qui Rit Légère (La Vache qui rit)	282573
2127	P	Vraiment la Vache Qui Rit (Fleury Michon)	282670
2128	P	Crêpe au Sucre	282750
2129	P	Crêpe Chocolat (Carrefour)	283130
2130	P	Crêpes Jambon Emmental (Picard)	283224
2131	P	Crêpes de Bretagne au Froment (Nos Régions Ont du Talent)	283273
2132	P	Okonomiyaki	283313
2133	P	Galettes de Bretagne au Sarrasin (Nos Régions Ont du Talent)	283488
2134	P	Galette au Sarrasin Jambon Champignon Emmental (Picard)	283536
2135	P	Crêpes (Mélange Sec)	283621
2136	P	Crêpes aux Bleuets	283838
2137	P	Crêpes au Babeurre	284033
2138	P	Sirop à Crêpes (Teneur Réduite en Calories)	284239
2139	P	Sirop à Crêpes	284376
2140	P	Crème (Moitié-Moitié)	284534
2141	P	Crème à Fouetter	284754
2142	P	Crème Fouettée (Sous Pression)	285034
2143	P	Crème (Moitié-Moitié, sans Matières Grasses)	285210
2144	P	Choux à la Crème (avec Crème Anglaise)	285416
2145	P	Choucroute (Solide et Liquide, en Conserve)	285660
2146	P	Betteraves Conservées (Solides et Liquides, en Conserve)	285828
2147	P	Compote Pomme Pêche (Casino)	285967
2148	P	Confiture Allégée Pêches (Andros)	286029
2149	P	Confiture Allégée Fraise (Solaya)	286088
2150	P	Confiture Allégée Framboises (Andros)	286149
2151	P	Confiture de Fraises Allégée en Sucres (Carrefour)	286204
2152	P	Confiture Allégée Abricots (Andros)	286309
2153	P	Confiture de Fraises Allégée (Dia)	286368
2154	P	Confiture Allégée Fraises (Andros)	286449
2155	P	Confiture Allégée Reine Claude (Andros)	286509
2156	P	Confiture Allégée Myrtilles (Andros)	286568
2157	P	Confiture Rhubarbe Allégée (Andros)	286628
2158	P	Granola Extra Cookies Daim (LU)	286690
2159	P	Barres Granola Douces	286801
2160	P	Grenadine (Teisseire)	286947
2161	P	Sirop de Grenadine (Auchan)	286996
2162	P	Cordiale ou Liqueur	287052
2163	P	Sirop de Grenadine (Teisseire)	287265
2164	P	Grenadine (Pulco)	287308
2165	P	Sirop de Grenadine (Bio Village)	287373
2166	P	Friands à la Viande (Leader Price)	287449
2167	P	Fromage à Tartiner Nature (Auchan)	287520
2168	P	Fromage à Tartiner (Carrefour)	287569
2169	P	Fromage à Tartiner (Marque Repère)	287629
2170	P	Fromage à Tartiner (sans Gras)	287690
2171	P	Spécialité Fromagère à Tartiner (Auchan)	287805
2172	P	Étendu de Fromage à Tartiner	287923
2173	P	Fromage à Tartiner Léger ou Allégé	288052
2174	P	Fromage Frais de Campagne au Lait Entier (Carrefour)	288273
2175	P	Fromage Frais 0% (Carrefour)	288315
2176	P	Fromage Frais Nature (Carrefour Bio)	288387
2177	P	Fromage Frais (Carrefour)	288457
2178	P	Gaufres de Liège au Chocolat (Lotus)	288522
2179	P	Glace au Chocolat Riche	288639
2180	P	Goûter Pépites de Chocolat (Gerblé)	288834
2181	P	Biscuit Sésame (Gerblé)	288953
2182	P	Biscuit Son d'avoine (Gerblé)	289027
2183	P	Sablé Noix de Pécan au Sirop d'érable (Gerblé)	289139
2184	P	Agneau Haché	289245
2185	P	Galette de Maïs (Gerblé)	289356
2186	P	Galette de Maïs (Carrefour Bio)	289424
2187	P	Galettes de Maïs Bio (Auchan)	289509
2188	P	Galettes de Mais au Chocolat Noir (Bjorg)	289603
2189	P	Galettes de Maïs (Carrefour)	289723
2190	P	Galettes de Maïs (Bjorg)	289791
2191	P	Galettes de Maïs (Regain Bio)	289887
2192	P	Galettes de Maïs (Auchan Bio)	289994
2193	P	Galette de Mais (Auchan Bio)	290088
2194	P	Galettes de Maïs Chocolat au Lait (Bjorg)	290190
2195	P	Galettes au Blé Noir et au Sel de Guérande (Casino)	290308
2196	P	Céréale de Blé Déchiqueté (Présucrée)	290384
2197	P	Galettes 4 Céréales (Carrefour Bio)	290562
2198	P	Galettes 4 Céréales (Bio Village)	290680
2199	P	Galette 5 Céréales (Grillon d'Or)	290757
2200	P	Galettes 4 Céréales (7.6g) (Bjorg)	290821
2201	P	Galette 4 Céréales Complètes (Gerblé)	290934
2202	P	Galettes Céréales Épeautre, Légumes du Jardin (Céréal Bio)	291051
2203	P	Galettes 4 Céréales (4.6g) (Bjorg)	291115
2204	P	Galettes Fines aux 3 Céréales et Sésame (Monoprix Bio)	291225
2205	P	Galettes 4 Céréales (Bjorg)	291303
2206	P	Galette Œuf Jambon Emmental (Auchan)	291368
2207	P	Galette de Blé Noir (Picard)	291431
2208	P	Galette	291504
2209	P	Galette des Rois	291633
2210	P	Galette Blé Noir Lardons Chèvre (Marque Repère)	291822
2211	P	Galettes Tout au Beurre (St Michel)	291928
2212	P	Céréale Granola	292045
2213	P	Céréale d'Avoine (Instantanée, Seche, Fortifiée)	292170
2214	P	Céréale de Riz Soufflé (Enrichi)	292289
2215	P	Barres de Petit Déjeuner (Avoine, Sucre, Raisins Secs, Noix de Coco, y compris Barre de Granola )	292422
2216	P	Miettes de Pain	292570
2217	P	Bâtons de Pain Ordinaire	292732
2218	P	Pain de Seigle (Teneur Réduite en Calories)	293032
2219	P	Pain de Blé (Teneur Réduite en Calories)	293208
2220	P	Beurre Doux Léger 20% (Elle & Vire)	293376
2221	P	Beurre Doux Léger 20% (Elle & Vire)	293439
2222	P	Beurre Tendre 20% (Elle & Vire)	293511
2223	P	Margarine (Huile Végétale,20% de Matières Grasses )	293567
2224	P	Aiguillettes de Poulet Grillé (Fleury Michon)	293734
2225	P	Galettes de Riz Nappées de Chocolat Noir (Carrefour Bio)	293803
2226	P	Cannelé (Paul)	293846
2227	P	Mini Cannelés (Thiriet)	293935
2228	P	Cannelé	294033
2229	P	Les Carottes Râpées (Florette)	294193
2230	P	Carottes Râpées (Super U)	294235
2231	P	Carottes Râpées (Monique Ranou)	294302
2232	P	Carottes Râpées à la Moutarde à l'ancienne (Bonduelle)	294367
2233	P	Carottes Râpées (Aldi)	294428
2234	P	Chewing-Gum (sans Sucre)	294494
2235	P	Chewing-Gum(Sucrée)	294610
2236	P	Chewing Gum (Malabar)	294830
2237	P	Chewing-Gum	294926
2238	P	Brioche Tressée (Harry's)	295091
2239	P	Brioche Tressée (Leader Price)	295157
2240	P	Brioche Tressée (Tous les Jours)	295196
2241	P	Brioche Tressée (Dia)	295259
2242	P	Brioche Tressée (Casino)	295323
2243	P	Brioche Tressée (Maître Jean Pierre)	295397
2244	P	Biscuits Chocolat au Lait (Carrefour Discount)	295457
2245	P	Biscuits Nappés Chocolat au Lait (Bio Village)	295563
2246	P	Biscuits Tablette Chocolat au Lait (Bio Village)	295654
2247	P	Soupe Ramen (Picard)	295725
2248	P	Korean Ramen XL Goût Bœuf (Mr Min)	295824
2249	P	Ramen Soja Caramel (Tanoshi)	295937
2250	P	Bouillon de Boeuf	295984
2251	P	Bouillon de Poulet	296181
2252	P	Tarte Fine au Thon (Marque Repère)	296342
2253	P	Tarte Thon Tomates (Auchan)	296439
2254	P	Tarte aux Noix de Pécan	296509
2255	P	Thon Blanc (Égouttés Solides dans l'Eau, en Conserve)	296684
2256	P	Thon Albacore (Poisson)	296827
2257	P	Puddings au Chocolat	296995
2258	P	Ravioli Pur Bœuf (Zapetti)	297208
2259	P	Tortellini Ricotta Épinards (Turini)	297267
2260	P	Ravioli Bolognaise (Panzani)	297308
2261	P	Ravioli Pur Bœuf (Carrefour)	297373
2262	P	Ravioli Farci au Fromage	297426
2263	P	Ravioli Rempli de Viande	297605
2264	P	Ravioli 4 Fromages (Turini)	297790
2265	P	Ravioli Légumes (Jardin Bio)	297849
2266	P	Ravioli Pur Bœuf (Panzani)	297915
2267	P	Raviolis Jambon (Cora)	297982
2268	P	Soupe à l'oignon (Maggi)	298051
2269	P	Soupe Tomates Oignons Basilic (Knorr)	298152
2270	P	Trempette de Crème Sure	298226
2271	P	Steaks de Poulet (Iglo)	298408
2272	P	Lentilles Vertes aux Lardons (Picard)	298515
2273	P	Pizza Chèvre Lardons (Trattoria Alfredo)	298581
2274	P	Lait Demi-Écrémé (Biotrend)	298648
2275	P	Lait Demi Écrémé (Monoprix)	298698
2276	P	Cacao et Mélange de Sucre (avec du Lait Faible en Gras)	298760
2277	P	Lait (Lait Entier)	298920
2278	P	Biscuits au Sucre (avec de la Margarine)	299155
2279	P	Ligne Gourmande Noir 70% (Poulain)	299347
2280	P	Ligne Gourmande (Poulain)	299420
2281	P	Chocolat Noir 70% Ligne Gourmande (Poulain)	299483
2282	P	Jus d'Orange	299552
2283	P	Jus Multifruits (Carrefour)	299773
2284	P	100% Pur Jus Multifruit (Joker)	299832
2285	P	Jus de Pomme	299887
2286	P	Multivitamines (Tropicana)	300179
2287	P	Jus d'Orange Fraîchement Pressé	300243
2288	P	Jus Multifruits (Auchan)	300486
2289	P	Jus d'Orange (Réfrigéré, Comprend à partir de Concentré)	300535
2290	P	Jus d'Orange Congelé (Reconstitué avec de l'Eau)	300718
2291	P	Jus d'orange (Joker)	300932
2292	P	Jus d'orange (Super U)	300995
2293	P	Jus d'orange (Andros)	301064
2294	P	100% Pur Jus Orange (Casino)	301116
2295	P	Jus d'orange (Super U)	301184
2296	P	Bueno (Kinder)	301238
2297	P	Bueno (Kinder)	301352
2298	P	Bueno White (Kinder)	301466
2299	P	Duelto Chocolat (Weight Watchers)	301581
2300	P	Yaourt aux Fruits (Weight Watchers)	301649
2301	P	Recette Patissière (Weight Watchers)	301700
2302	P	Crème aux Œufs (Weight Watchers)	301817
2303	P	Recette à la Grecque (Weight Watchers)	301867
2304	P	Barre Special K Chocolat au Lait (Kellogg's)	301931
2305	P	Barre Spécial K Chocolat (Kellogg's)	301998
2306	P	Prince (LU)	302069
2307	P	Quatre-Quarts au Beurre	302132
2308	P	Madeleine (25g) (Ker Cadelac)	302351
2309	P	Petit Écolier (LU)	302407
2310	P	Petit Gâteau au Chocolat	302487
2311	P	Gâteau au Fromage et au Chocolat	302772
2312	P	Petit Gâteau au Chocolat avec Glaçage ou Garniture	303086
2313	P	Gâteau Marbré au Chocolat (Bonne Maman)	303471
2314	P	Gâteaux aux Pépites de Chocolat (Délices de Kerloch)	303544
2315	P	Petit Gâteau	303631
2316	P	Génoise au Chocolat	303845
2317	P	Gâteau au Citron	304183
2318	P	Craquelins (avec du Beurre de Cacahuètes Comme Garniture)	304584
2319	P	Son de Blé (Gerblé)	304770
2320	P	Galette Maïs (Gerblé)	304845
2321	P	Pain d'épices (Gerblé)	304913
2322	P	Actimel (Danone)	305019
2323	P	Actimel 0% Allégé en Sucres (Danone)	305084
2324	P	Actimel 0% (Danone)	305160
2325	P	Chimichanga avec du Boeuf et Fromage	305224
2326	P	Enchilada avec du Fromage et du Boeuf	305378
2327	P	Asperge (Égouttée Solide, en Conserve)	305530
2328	P	Crèmes de Tapioca	305751
2329	P	Pralines	305961
2330	P	Chocolat Praline (Lindt)	306127
2331	P	Praliné Fondant Lait (Côte d'Or)	306175
2332	P	Chocolat Noir Praliné (Carrefour)	306249
2333	P	Chocolat Noir Fourré au Praliné (Leader Price)	306310
2334	P	Pause Praliné (Gayelord Hauser)	306416
2335	P	Vanille Praliné (Extrême)	306494
2336	P	Praliné Intense (Côte d'Or)	306578
2337	P	Praliné et Noisettes Entières (Milka)	306642
2338	P	Sauce de Poulet (en Conserve)	306707
2339	P	Enchilada au Poulet et Fromage à Base de Sauce Tomate	306907
2340	P	Pâtes (Cuites)	307111
2341	P	Penne	307216
2342	P	Spaghetti	307415
2343	P	Macaroni	307611
2344	P	Torsades (Barilla)	307923
2345	P	Pâtes Carbonara	307988
2346	P	Pâtes avec Sauce de Viande	308172
2347	P	Fusilli (Barilla)	308345
2348	P	Tagliatelle (Panzani)	308390
2349	P	Pâté de Foie de Poulet (en Conserve)	308441
2350	P	Pâte de Brioche à la Cannelle (avec Glaçage)	308604
2351	P	Pâté de Foie d'Oie (Pâté de Foie Gras, Fumée en Conserve)	308733
2352	P	Foie Gras	308888
2353	P	Pâté de Foie (en Conserve)	309028
2354	P	Pâte de Noix d'Amande	309190
2355	P	Cheeseburger (un Seul Pâté avec Des Condiments)	309325
2356	P	Pâté de Foie	309476
2357	P	Lait de Coco (Monoprix)	309857
2358	P	Lait de Coco (Suzi Wan)	309904
2359	P	Lait de Coco (Picard)	309972
2360	P	Lait de Coco (Jardin Bio)	310037
2361	P	Crevettes Risotto Lait de Coco Basilic Thaï (Picard)	310104
2362	P	Lait de Coco (Leader Price)	310220
2363	P	Lait de Coco (Ayam)	310258
2364	P	Madeleine	310316
2365	P	Mâche	310508
2366	P	Bouquets de Mâche (Auchan)	310612
2367	P	Mâche (Bonduelle)	310687
2368	P	Mâche (Saint Eloi)	310741
2369	P	Bouquets de Mâche (Leader Price)	310779
2370	P	Macédoine de Légumes (Marque Repère)	310829
2371	P	Macédoine de Légumes (Carrefour)	310928
2372	P	Macédoine de Légumes (Casino)	310993
2373	P	Macédoine de Légumes (Saint Eloi)	311106
2374	P	Macédoine (Auchan)	311144
2375	P	Macaroni ou Nouilles au Fromage (Mélange Sec)	311205
2376	P	Macaroni ou Nouilles au Fromage (Mélange en Boîte avec de la Sauce de Fromage)	311442
2377	P	Crème de Macaroni au Fromage	311626
2378	P	Macaroni ou Salade de Pâtes au Fromage	311760
2379	P	Macaroni ou Nouilles au Fromage	311950
2380	P	Pistaches	312158
2381	P	Pistaches Grillées à Sec (sans Sel Ajouté)	312331
2382	P	Pistaches Grillées à Sec (avec du Sel Ajouté)	312520
2383	P	Macaroni et Fromage Comme Entrée (en Conserve)	312696
2384	P	Onglet de Boeuf (Hippopotamus)	312845
2385	P	Faux-Filet de Bœuf(Maigre Seulement, Taillé à 0,3 Cm Matières Grasses)	312903
2386	P	Oeuf Brouillé	313016
2387	P	Oeufs au Plat (Haribo)	313175
2388	P	Paupiette de Veau	313213
2389	P	Paupiette de Dinde (Picard)	313397
