Row	Meal	Name	Pos
3289	P	Каша Гречневая с Яблоками (Фруто Няня)	410959
3290	P	Гречка по-Малороссийски (Леовит)	411006
3291	P	Гречка по-Малороссийски (Худеем За Неделю)	411059
3292	P	Замороженная Вишня	411104
3293	P	Вишня без Косточки (4 Сезона)	411279
3294	P	Джемы и Варенья	411320
3295	P	Варенье Клубника (Экопродукт)	411512
3296	P	Абрикосовые Джемы и Варенья	411552
3297	P	Варенье Черника (Экопродукт)	411695
3298	P	Варенье из Клубники (Sunfeel)	411751
3299	P	Варенье Клубничное (Ратибор)	411789
3300	P	Варенье Малина (Экопродукт)	411827
3301	P	Горький Шоколад 75% (Верность Качеству)	411867
3302	P	Горький Шоколад (Рот Фронт)	411943
3303	P	Горький Шоколад с Кусочками Клубники (Lindt)	411992
3304	P	Шоколад Дегустационный Горький 72% (Ашан)	412038
3305	P	Шоколад Горький (Бабаевский)	412083
3306	P	Горький Шоколад 85% (Lindt)	412128
3307	P	Горький Шоколад 70% (Россия Щедрая Душа)	412179
3308	P	Горький Шоколад 70% Какао (Lindt)	412222
3309	P	Горький Шоколад 65% (Верность Качеству)	412268
3310	P	Шоколад Горький 72% (Победа)	412311
3311	P	Голубцы	412358
3312	P	Ленивые Голубцы	412570
3313	P	Голубцы (Мясновъ)	412788
3314	P	Голубцы (Пять Плюсов)	412828
3315	P	Ленивые Голубцы (Мясновъ)	412867
3316	P	Голубцы (Азбука Вкуса)	412906
3317	P	Голубцы Овощные (Виктория)	412952
3318	P	Актимель (Данон)	412990
3319	P	Актимель Черника-Ежевика (Данон)	413039
3320	P	Актимель Клубника (Данон)	413089
3321	P	Актимель Иммунококтейль (Данон)	413139
3322	P	Актимель Морошка (Данон)	413182
3323	P	Актимель Лимон-Мед (Данон)	413232
3324	P	Борщ	413282
3325	P	Хлеб Бородинский	413484
3326	P	Борщ Украинский	413724
3327	P	Постный Борщ	413911
3328	P	Борщ Холодный	414103
3329	P	Косичка Сырная (Боровский Сыр)	414294
3330	P	Борщ Черниговский (Сытоедов)	414335
3331	P	Хлеб Бородинский (Заварной) (Лента)	414377
3332	P	Хлеб Бородинский (Перекресток)	414421
3333	P	Мясные и Овощные Пиццы (36 см)	414465
3334	P	Бигус	414623
3335	P	Батончики (Рот Фронт)	414780
3336	P	Батончики (Рот Фронт)	414826
3337	P	Шоколадный Батончик (Несквик)	414878
3338	P	Жиросжигающий Батончик (Худеем За Неделю)	414950
3339	P	Протеиновый Батончик (Easy Body)	414998
3340	P	Батончик	415065
3341	P	Батончик Мюсли Тропический (Fit)	415288
3342	P	Батончик (Roshen)	415332
3343	P	Копченая с Медом Ветчина (Приготовленная)	415375
3344	P	Компот из Сухофруктов	415490
3345	P	Коктейль из Овощных Соков (Консервированный)	415682
3346	P	Суфле из Шпината	415910
3347	P	Спагетти из Цельной Пшеницы (Вареные)	416105
3348	P	Груша Китайская (Магнит)	416255
3349	P	Азиатские Груши	416304
3350	P	Груши	416549
3351	P	Китайская Капуста (Бок-Чой, Пак-Чой)	416879
3352	P	Груши (Консервированные с Легким Сиропом)	417069
3353	P	Китайская Брокколи (Вареная)	417246
3354	P	Фунчоза	417393
3355	P	Китайская Лапша Чау Мейн	417524
3356	P	Опунция	417721
3357	P	Кисель (Ростагроэкспорт)	417864
3358	P	Кисель Вишня (Перекресток)	417901
3359	P	Кисель Малиновый (Ростагроэкспорт)	417940
3360	P	Кисель Клубничный (Valio)	417977
3361	P	Кисель Очищающий (Худеем За Неделю)	418018
3362	P	Кисель Вишневый (Fine Food)	418083
3363	P	Кисель Очищающий (Леовит)	418122
3364	P	Кисель из Малины (Фруто Няня)	418171
3365	P	Кисель Черника (Каждый День)	418219
3366	P	Кисель Желудочный (Леовит)	418258
3367	P	Сухие Макароны из Цельной Пшеницы	418310
3368	P	Макароны с Сырной Начинкой	418431
3369	P	Сыр Рикотта (Цельное Молоко)	418617
3370	P	Сыр Рикотта (Частично Обезжиренное Молоко)	418769
3371	P	Миндаль	418921
3372	P	Сухой Жареный Миндаль (без Соли)	419243
3373	P	Миндаль Сушеный (Good Food)	419430
3374	P	Миндаль Сушеный (Ашан)	419476
3375	P	Сухой Жареный Миндаль (с Солью)	419522
3376	P	Миндаль Жареный (Красная Цена)	419711
3377	P	Миндаль (Джаз)	419751
3378	P	Жареный Миндаль с Медом	419797
3379	P	Миндаль Лепестки (Националь)	420003
3380	P	Ядра Миндаля Сладкого (Ореховая Роща)	420047
3381	P	Кофе Капучино (Макдоналдс)	420087
3382	P	Дабл Капучино Айс (Кофе Хауз)	420158
3383	P	Лимон	420201
3384	P	Лимонный Сок	420514
3385	P	Лимонные Дольки (Ударница)	420726
3386	P	Апельсинки и Лимонки (Славянка)	420766
3387	P	Кексы Тортини с Лимонной Начинкой (Махариши)	420808
3388	P	Джем Лимонный (Ратибор)	420851
3389	P	Сыворотка с Соком Мята и Лимон (Большая Кружка)	420889
3390	P	Майонез Легкий с Лимонным Соком (Махеевъ)	420933
3391	P	Малина	420975
3392	P	Малина (Несладкая, Замороженная)	421166
3393	P	Малина Замороженная (4 Сезона)	421308
3394	P	Малина Протертая с Сахаром (Главпродукт)	421350
3395	P	Замороженная Малина	421392
3396	P	Малина Замороженная (Вологодская Ягода)	421545
3397	P	Красная Малина	421587
3398	P	Малина Быстрозамороженная (Global Village)	421827
3399	P	Йогурт с Малиной (Valio)	421869
3400	P	Грудка Индейки с Кожей (Вареная, Жареная)	421957
3401	P	Куриные Грудки (Жареные)	422181
3402	P	Грудка Индейки (Приготовленая, Жареная)	422420
3403	P	Мясо Индейки (Вареное, Жареное)	422656
3404	P	Белое Мясо Индейки (Запеченное, Нарезанное)	422899
3405	P	Грудка Индейки	423011
3406	P	Бедро Индейки (Краснобор)	423201
3407	P	Мясо Индейки	423239
3408	P	Котлеты из Индейки (МЛМ)	423477
3409	P	Белое Мясо Индейки	423522
3410	P	Жареное Белое Мясо Индейки	423755
3411	P	Икра Мойвы (Санта Бремор)	424097
3412	P	Икра Мойвы	424136
3413	P	Икра Мойвы с Копченым Лососем (Санта Бремор)	424324
3414	P	Икра Мойвы в Сырном Соусе (Балтийский берег)	424362
3415	P	Икра Мойвы с Копченым Лососем (Балтийский берег)	424417
3416	P	Икра Мойвы Классическая (Fish House)	424457
3417	P	Икра Мойвы Подкопченная (Санта Бремор)	424508
3418	P	Икра Мойвы в Соусе с Копченым Лососем (Северная Гавань)	424546
3419	P	Икра Мойвы в Сливочном Соусе (Меридиан)	424589
3420	P	Икра Мойвы с Креветкой (Санта Бремор)	424631
3421	P	Свиной Фарш	424669
3422	P	Свиной Фарш (Приготовленный)	424791
3423	P	Детская Каша Гречневая с Грушей (Агуша)	424982
3424	P	Пюре Картофельное (Биг Бон)	425027
3425	P	Картофельное Пюре (Доширак)	425072
3426	P	Мальтийский Картофель с Мясом (Леовит)	425114
3427	P	Запеканка Картофельная с Мясом (Перекресток)	425176
3428	P	Картофельная Запеканка	425218
3429	P	Картофельная Запеканка с Мясом (Глобус)	425404
3430	P	Морская Капуста (Русское Море)	425448
3431	P	Морская Капуста	425484
3432	P	Морская Капуста в Сырном Соусе (Русское Море)	425633
3433	P	Морская Капуста по-Корейски (Скатерть-самобранка)	425671
3434	P	Морская Капуста Салат "Диетический" (Меридиан)	425710
3435	P	Морская Капуста по Корейски с Баклажанами (Санта Бремор)	425746
3436	P	Морская Капуста Салат Витаминный (Балтийский берег)	425788
3437	P	Морская Капуста Салат "Находка" (Балтийский берег)	425831
3438	P	Морская Капуста Салат "Витаминный" (Fish House)	425871
3439	P	Морская Капуста в Кунжутном Масле (Midori)	425909
3440	P	Кабачки Тушеные	425957
3441	P	Кабачки Жареные	426111
3442	P	Кабачки	426264
3443	P	Кабачки (с Солью, без Жидкости, Приготовленные)	426414
3444	P	Кабачки Печеные в Томатном Соусе (SPAR)	426591
3445	P	Кабачки Фаршированные	426629
3446	P	Кабачки по Домашнему (Пиканта)	426806
3447	P	Кабачки по-Тоскански (Bonduelle)	426848
3448	P	Кабачки Печеные в Томатном Соусе (Пиканта)	426888
3449	P	Кабачки по-Пармски (Карусель)	426941
3450	P	Креветки (Kaluri)	426981
3451	P	Марципан (Kalev)	427022
3452	P	Мидии (Kaluri)	427061
3453	P	Варенье с Фруктозой Абрикос (Ратибор)	427102
3454	P	Варенье Абрикосовое (Ратибор)	427140
3455	P	Абрикосы	427178
3456	P	Йогурт Питьевой (Активия)	427408
3457	P	Йогурт Питьевой Яблоко и Злаки (Активия)	427454
3458	P	Натуральная (Активия)	427504
3459	P	Творожная Отруби и Злаки (Активия)	427550
3460	P	Йогурт Легкий (Активия)	427603
3461	P	Йогурт с Черносливом (Активия)	427650
3462	P	Творожная Натуральная (Активия)	427700
3463	P	Творожная Клубника (Активия)	427746
3464	P	Ветчина для Завтрака Б/О (Мясной Дом Бородина)	427794
3465	P	Сырок Творожный с Сахаром и Ванилью (Б.Ю. Александров)	427833
3466	P	Сырок Творожный "Картошка" (Б.Ю. Александров)	427882
3467	P	Сыр Плавленный Шоколадный (Б.Ю. Александров)	427932
3468	P	Творог 9% (Б.Ю. Александров)	427976
3469	P	Снежок (Б.Ю. Александров)	428014
3470	P	Йогурт "Чернослив со Злаками" (Б.Ю. Александров)	428055
3471	P	Масса Творожная (Б.Ю. Александров)	428097
3472	P	Сухой Жареный Соленый Арахис	428147
3473	P	Сухой Жареный Несоленый Арахис	428323
3474	P	Арахис Жареный Соленый (Джаз)	428497
3475	P	Арахис в Карамели (Mixbar)	428543
3476	P	Арахис в Скорлупе (Скорлупа не Съедена)	428591
3477	P	Арахис Необжаренный (365 Дней)	428921
3478	P	Арахис Обжаренный в Кокосовом Молоке (Натси)	428964
3479	P	Арахис Жареный с Медом и Кунжутом (Good Food)	429010
3480	P	Сок Апельсиновый (Rich)	429056
3481	P	Сок Апельсиновый (Tropicana)	429111
3482	P	Куриный Соус (Консервированный)	429150
3483	P	Чечевичный Суп	429309
3484	P	Суп из Чечевицы Масурдал (Ярмарка)	429514
3485	P	Суп из Чечевицы (Ярмарка)	429555
3486	P	Гречневый Суп	429628
3487	P	Спагетти (Макфа)	429816
3488	P	Спагетти с Томатным Соусом и Овощами	429861
3489	P	Спагетти с Мясным Фаршем (Semper)	430052
3490	P	Спагетти (Pasta Zara)	430099
3491	P	Постные Спагетти с Томатным Соусом	430162
3492	P	Сухарики с Натуральным Чесноком (Фортуна)	430354
3493	P	Сухарики (Хрустим)	430400
3494	P	Сухарики Рожь (Fazer)	430465
3495	P	Сухарики с Холодцом и Хреном (Красная Цена)	430530
3496	P	Сухарики (Воронцовские Сухарики)	430573
3497	P	Сухарики Золотистые с Сыром (Три Корочки)	430618
3498	P	Сухарики с Томатом и Зеленью (Три Корочки)	430661
3499	P	Сухарики "Семга с Сыром" (Три Корочки)	430704
3500	P	Спаржа	430747
3501	P	Спаржа (Консервированная, без Сиропа)	431093
3502	P	Спаржа (Свежая, Замороженная)	431328
3503	P	Сладкий Соус Маринад	431491
3504	P	Сладкий Картофель	431688
3505	P	Простые Хлебные Палочки	431871
3506	P	Палочки Французского Тоста	432146
3507	P	Скумбрия	432280
3508	P	Скумбрия Копченая	432422
3509	P	Скумбрия Холодного Копчения	432577
3510	P	Скумбрия (5 Морей)	432747
3511	P	Скумбрия Холодного Копчения (Fish House)	432786
3512	P	Скумбрия в Масле (Санта Бремор)	432825
3513	P	Семга Слабосоленая (Русское Море)	432869
3514	P	Семга Слабосоленая (Каждый День)	432913
3515	P	Семга Слабосоленая (Fish House)	432952
3516	P	Семга Слабосоленая (Gustafsen)	432991
3517	P	Семга Слабосоленая (Аморе)	433030
3518	P	Семга Слабосоленая (ARO)	433071
3519	P	Селедка под Шубой (Пан Гурман)	433112
3520	P	Сгущенка	433156
3521	P	Сгущенка Вареная (Главпродукт)	433340
3522	P	Сгущенка (Рогачев)	433394
3523	P	Вареная Сгущенка (Русское Молоко)	433436
3524	P	Сгущенка (Коровка из Кореновки)	433478
3525	P	Сгущенка с Сахаром (Густияр)	433527
3526	P	Сгущенка и Сливки (Густияр)	433574
3527	P	Сгущенка (Красная Цена)	433620
3528	P	Сгущенка Вареная в Вафельной Трубочке (Дмитровский Молочный Завод)	433662
3529	P	Мини Рулеты Вареная Сгущенка (Русский бисквит)	433714
3530	P	Сердце Говяжье	433759
3531	P	Сердце Индейки (Индолина)	433891
3532	P	Блинчики с Сердцем (Равиолло)	433930
3533	P	Сердце Куриное (Приосколье)	433974
3534	P	Tango Mix Здоровое Сердце (Белая Дача)	434013
3535	P	Сочень Творожный (Аладушкин)	434055
3536	P	Сочень Творожный с Лимоном (Аладушкин)	434100
3537	P	Томатный Соус	434145
3538	P	Говяжий или Мясой Соус	434293
3539	P	Сметанный Соус	434506
3540	P	Сливочно Сырный Соус	434679
3541	P	Кисло-Сладкий Соус (Макдоналдс)	434833
3542	P	Чесночный Соус (Heinz)	434877
3543	P	Соус для Спагетти Томаты и Базилик (Dolmio)	434926
3544	P	Несоленое Сливочное Масло	434990
3545	P	Масло Сливочное Слабосоленое (Valio)	435307
3546	P	Соевое Мясо	435350
3547	P	Соевое Мясо по-Пекински (Bona Vita)	435503
3548	P	Соевое Мясо (Натуральный Продукт)	435551
3549	P	Голубиное Мясо	435592
3550	P	Мясо Кролика	435798
3551	P	Сочник	435918
3552	P	Соусом Песто	436078
3553	P	Огурцы Соленые (Казачьи Разносолы)	436284
3554	P	Огурцы Соленые (ФЭГ)	436321
3555	P	Твердые Соленые Крендели	436377
3556	P	Картофельные Чипсы (Соленые)	436511
3557	P	Творог Зерненый со Сливками 6% (Пискаревский)	436649
3558	P	Творог Зернёный со Сливками (Избенка)	436687
3559	P	Творог Зерненый со Сливками (Пискаревский)	436727
3560	P	Творог со Сливками 6% (Кубанский Молочник)	436765
3561	P	Зерненый Творог со Сливками (Бипико)	436803
3562	P	Киевский Торт (От Палыча)	436849
3563	P	Торт Киевский (Roshen)	436894
3564	P	Торт Киевский (Север)	436937
3565	P	Торт Киевский (Fantelle)	436982
3566	P	Запеканка из Творога (Globus)	437030
3567	P	Пудинг из Творога (Карусель)	437075
3568	P	Сыр Филадельфия (Kraft)	437123
3569	P	Сыр Филадельфия Лайт (Kraft)	437167
3570	P	Сырок Творожный с Сахаром и Ванилином (Деревенский Молочный Завод)	437213
3571	P	Сырок Творожный с Сахаром и Ванилином Обезжиренный (Ростагроэкспорт)	437258
3572	P	Творожный Сырок с Ванилином (Простоквашино)	437302
3573	P	Творог 1,8% (Пей Молоко)	437351
3574	P	Творог 1,8% (Дмитровский Молочный Завод)	437393
3575	P	Творог 1,8% (Molli)	437451
3576	P	Творог 1,8% (Уральское Молоко)	437493
3577	P	Творог 1,8% (Веселый Молочник)	437535
3578	P	Творог 0,2% (Домик в деревне)	437585
3579	P	Творог 0,2% (Домик в деревне)	437641
3580	P	Творог 0,2% (President)	437682
3581	P	Творог 0,2% (Президент)	437723
3582	P	Сырок Творожный с Изюмом	437764
3583	P	Сырок Творожный Обезжиренный (Ростагроэкспорт)	437909
3584	P	Сырок Творожный 5% (Ростагроэкспорт)	437953
3585	P	Сырок Творожный Глазированный 5% в Темном Шоколаде (Б.Ю. Александров)	438000
3586	P	Коричневый и Дикий Рис с Приправами	438054
3587	P	Белый Рис Быстрого Приговления	438208
3588	P	Коричневый Рис Быстрого Приговления	438457
3589	P	Крупы Быстого Приготовления	438668
3590	P	Ароматизированные Крупы Быстого Приготовления	438976
3591	P	Суп-Лапша (Быстрого Приготовления)	439276
3592	P	Томатный Суп Пюре (Приготовлено с Молоком)	439509
3593	P	Пюре Картофельное с Огурцами и Паприкой (Леовит)	439724
3594	P	Биг Ланч Картофельное Пюре (Кухня без Границ)	439788
3595	P	Пюре Картофельное с Шампиньонами (Леовит)	439832
3596	P	Картофельное Пюре с Соусом с Кусочками Куриного Филе (Кухня без Границ)	439885
3597	P	Пуддинг (Чудо)	439929
3598	P	Пиво	439976
3599	P	Пиво Светлое (Zatecky Gus)	440161
3600	P	Светлое Пиво	440207
3601	P	Пиво Темное (Kozel)	440366
3602	P	Пиво (Hoegaarden)	440405
3603	P	Цыпленок Пикантный с Гречкой (Каждый День)	440444
3604	P	Сендвич "Цыпленок По-Португальски" (Prime Star)	440486
3605	P	Приготовленная Цветная Капуста (из Свежих)	440529
3606	P	Хлеб Бородинский Нарезанный (Первый Хлебокомбинат)	440874
3607	P	Хлеб Бородинский (Самарский Бкк)	440920
3608	P	Булочка с Изюмом (Кировский)	440964
3609	P	Пиво Светлое Нефильтрованное (Paulaner)	441007
3610	P	Пиво (Bud)	441047
3611	P	Обычное Пиво	441086
3612	P	Пиво Светлое (Heineken)	441240
3613	P	Творожное Печенье	441283
3614	P	Печенье Творожное (Виктория)	441480
3615	P	Творожное Печенье (Посиделкино)	441522
3616	P	Печенье Творожное Мягкое (Хлебный Спас)	441568
3617	P	Макарун	441611
3618	P	Пирог С Капустой (Штолле)	441787
3619	P	Пироги с Капустой (Штолле)	441835
3620	P	Пирожные Корзиночка (От Палыча)	441874
3621	P	Пирожные Заварные Кольца (Фили-Бейкер)	441917
3622	P	Пирожные Макарони (Азбука Вкуса)	441960
3623	P	Пирожок с Капустой	442005
3624	P	Пирожок с Капустой (Азбука Вкуса)	442197
3625	P	Пирожок с Мясом	442241
3626	P	Пирожок с Картошкой	442445
3627	P	Пирожок с Луком и Яйцом	442641
3628	P	Пирожок с Яблоком (Золотой Колос)	442839
3629	P	Пирожок с Вишней (Домашняя Выпечка)	442879
3630	P	Пирожок с Мясом (Перекресток)	442924
3631	P	Пирожок с Яблоком (Перекресток)	442968
3632	P	Пирожок с Творогом (Аютинский Хлеб)	443012
3633	P	Пирог с Зеленым Луком и Яйцом (Бахетле)	443055
3634	P	Сладкая Кукуруза в Овощном Салате "Мексиканский" (Bonduelle)	443099
3635	P	Пюре Овощной Салатик (Фруто Няня)	443158
3636	P	Салат Крабовый	443198
3637	P	Салат Крабовый (Перекресток)	443354
3638	P	Салат Крабовый с Капустой (Магнит)	443399
3639	P	Салат Крабовый (Пан Гурман)	443440
3640	P	Сахарная Пудра	443485
3641	P	Пюре Фруктовый Салатик (Фруто Няня)	443707
3642	P	Пюре Ягодный Салатик (Фруто Няня)	443760
3643	P	Экзотический Салатик (Фруто Няня)	443803
3644	P	Пюре Экзотический Салатик (Фруто Няня)	443844
3645	P	Фруктовый Салатик (Фруто Няня)	443883
3646	P	Пюре Витаминный Салатик (Фруто Няня)	443922
3647	P	Ягодный Салатик со Сливками (Фруто Няня)	443961
3648	P	Салат с Капустой и Яблоками (Перекресток)	444010
3649	P	Коричневый Рис (Среднего Зерна, Приготовленный)	444052
3650	P	Дикий Рис (Вареный)	444194
3651	P	Ролл с Курицей (Уваровъ)	444345
3652	P	Ролл с Курицей (Виктория)	444394
3653	P	Горячая Порция Лапша с Курицей (Роллтон)	444438
3654	P	Ролл-Сэндвич с Лососем (Starbucks)	444483
3655	P	Кагувасэ Ролл (Тануки)	444528
3656	P	Ролл Сливочный Лосось (Япоша)	444599
3657	P	Каппа Ролл (Тануки)	444671
3658	P	Коричневый и Дикий Рис	444724
3659	P	Постный Жареный Рис	444949
3660	P	Жареный Рис	445150
3661	P	Куриный Жареный Рис	445351
3662	P	Салат из Тунца	445554
3663	P	Салатный Гарнир	445756
3664	P	Красный Салатный Гарнир	445944
3665	P	Сэндвич с Яичым Салатом	446145
3666	P	Ролл с Семгой (Ситисет)	446307
3667	P	Рулет Бисквитный (Красная Цена)	446357
3668	P	Рулет Вишневый (Яшкино)	446404
3669	P	Рулет с Шоколадной Начинкой (Сдобная Особа)	446447
3670	P	Рулет с Маковой Начинкой (Сдобная Особа)	446492
3671	P	Рулет Абрикосовый (Яшкино)	446533
3672	P	Рулет Куриный с Ветчиной и Сыром (Магнолия)	446576
3673	P	Куриный Рулет	446619
3674	P	Мини-Рулет (BiSKonti)	446793
3675	P	Чизбургер	446863
3676	P	Большой Чизбургер	446991
3677	P	Торт Прага (Mirel)	447122
3678	P	Торт Прага (Fantelle)	447170
3679	P	Торт Прага (У Палыча)	447217
3680	P	Пирожное Прага (Шереметьевские Торты)	447262
3681	P	Лимонный Торт Безе	447307
3682	P	Яичный Желток	447454
3683	P	Приготовленный Яичный Желток	447646
3684	P	Перепелиные Яйца (Каждый День)	447883
3685	P	Сухие Жареные Орехи Макадамии (с Солью)	447926
3686	P	Крыжовник	448117
3687	P	Шелковица	448239
3688	P	Ежевика	448429
3689	P	Морс из Земляники и Брусники (Северная Ягода)	448561
3690	P	Ягодный Пирог	448606
3691	P	Греческий Йогурт с Лесными Ягодами (Prime Star)	448788
3692	P	Итальянские Сухарики (Хлебный Спас)	448832
3693	P	Поджаренный Белый Хлеб	448872
3694	P	Цыпленок с Овощами (Vитамин)	449262
3695	P	Цыпленок по Мексикански (Vитамин)	449307
3696	P	Цыпленок Карри (4 Сезона)	449370
3697	P	Цыпленок по-Мексикански (4 Сезона)	449415
3698	P	Багет Цыпленок с Авокадо (Prime Star)	449459
3699	P	Салат-Рулет Цыпленок Сати (Prime Star)	449499
3700	P	Сандвич "Королевский Цыпленок" (Prime Star)	449538
3701	P	Цыпленок по-Мексикански в Соусе "Керетаро" (Мираторг)	449577
3702	P	Приготовленная Цветная Капуста (без Жира)	449640
3703	P	Цветная Капуста (Global Village)	449815
3704	P	Цветная Капуста в Хрустящих Сухариках (Равиолло)	449863
3705	P	Цветная Капуста (4 Сезона)	449906
3706	P	Цветная Капуста Замороженная (Красная Цена)	449948
3707	P	Хлопья Фитнесс (Нестле)	449990
3708	P	Свинина Тушеная (Барс)	450057
3709	P	Зеленая Фасоль (Консервированные, с Жидкостью)	450096
3710	P	Зеленая Фасоль (Консервированные, без Жидкости)	450270
3711	P	 Фасоль Пинто (Зрелые Семена)	450454
3712	P	Белая Фасоль (Зрелые Семена, Консервы)	450650
3713	P	Зеленая Фасоль	450778
3714	P	Перец Фаршированный Горбушей (Капитан Вкусов)	450963
3715	P	Уха	451003
3716	P	Уха из Семги	451205
3717	P	Уха из Форели по-Фински (Теремок)	451407
3718	P	Уха Царская (Наши Кулинары)	451476
3719	P	Уха по-Фински (Прайм Стар)	451518
3720	P	Мягкий Тофу	451559
3721	P	Тофу	451689
3722	P	Тофу Классический (Банзай)	451817
3723	P	Тофу с Травами (Alpro Soya)	451859
3724	P	Твердый Тофу	451920
3725	P	Тофу по-Русски "Боб и Соя" (БИС)	452052
3726	P	Тофу Натуральный (Alpro Soya)	452088
3727	P	Тофу (Росттофу)	452154
3728	P	Сыр Тофу (Blue Dragon)	452196
3729	P	Пепси (Пепси)	452238
3730	P	Фруктовый Микс (Rich)	452278
3731	P	Мюсли Фруктовый Микс (Домашнее Бистро)	452325
3732	P	Фруктовый Микс (Heinz)	452369
3733	P	Хачапури	452418
3734	P	Хачапури (Первый Хлебокомбинат)	452584
3735	P	Хачапури Слоеные "Аппетитные" (Пеко)	452628
3736	P	Хачапури (Каравай)	452674
3737	P	Фруктовый Салат	452718
3738	P	Фруктовый Салат (Starbucks)	452919
3739	P	Фруктовый Салат (Prime Star)	452961
3740	P	Пюре Ягодный Салатик со Сливками (Фруто Няня)	453002
3741	P	Клубника Замороженная (Лента)	453041
3742	P	Спагетти с Томатным Соусом и Фрикадельками	453083
3743	P	Овощи с Фрикадельками из Говядины (Gerber)	453313
3744	P	Фисташки	453355
3745	P	Фисташки Жареные Соленые (Джаз)	453543
3746	P	Фисташки (Дикси)	453589
3747	P	Фисташки Жареные (Mixbar)	453641
3748	P	Фисташки (Chaka)	453687
3749	P	Фисташки (Ледниковый Период)	453727
3750	P	Шашлык из Курицы	453773
3751	P	Шашлык из Баранины	453937
3752	P	Шашлык Куриный	454113
3753	P	Шашлык из Шейки с Луком (Мясновъ)	454289
3754	P	Шашлык из Семги	454328
3755	P	Кетчуп для Гриля и Шашлыка (Mr. Ricco)	454490
3756	P	Куриный Шашлык (Ростик'c - KFC)	454532
3757	P	Шашлык Куриный (Магнолия)	454600
3758	P	Черный Шоколад с Лесными Орехами (Корона)	454645
3759	P	Черный Шоколад (Roshen)	454714
3760	P	Шоколад Дольчи Черный (Konti)	454760
3761	P	Черный Шоколад без Сахара (Авк)	454805
3762	P	Черный Шоколад 58% (Корона)	454852
3763	P	Шоколад Черный Пористый (Русский Шоколад)	454922
3764	P	Черный Шоколад Brut с Кусочками Какао-Бобов (Roshen)	454967
3765	P	Шоколад Чёрный Пористый (Millennium)	455013
3766	P	Шарлотка с Яблоками	455056
3767	P	Шарлотка	455209
3768	P	Шарлотка с Малиной (Фили-Бейкер)	455435
3769	P	Шарлотка с Клубникой (Фили-Бейкер)	455479
3770	P	Шарлотка Шоколадная с Черешней (Фили-Бейкер)	455524
3771	P	Шарлотка Вишневая (Фили-Бейкер)	455569
3772	P	Золотые Яблоки	455614
3773	P	Яблоки Брэберн	456014
3774	P	Чипсы (Lay's)	456417
3775	P	Чипсы (ПРИНГЛС)	456481
3776	P	Чипсы Зеленый Лук (Lay's)	456539
3777	P	Чипсы (Estrella)	456601
3778	P	Картофельные Чипсы	456665
3779	P	Чипсы со Вкусом Краба (Lay's)	457017
3780	P	Чипсы (Cheetos)	457079
3781	P	Кукурузные Чипсы	457153
3782	P	Начос (Carambas)	457475
3783	P	Хлеб Чиабата (Лента)	457514
3784	P	Голубиное Мясо и Кожа	457558
3785	P	Био-Йогурт Отруби-Злаки (Биомакс)	457767
3786	P	Био-Йогурт Чернослив Эффективный (Биомакс)	457814
3787	P	Йогурт (Биомакс)	457861
3788	P	Био-Йогурт (Биомакс)	457903
3789	P	Йогурт Белый Классический (Простоквашино)	457945
3790	P	Йогурт Белый Десертный (Простоквашино)	457987
3791	P	Йогурт (Белый Город)	458035
3792	P	Био Йогурт Мюсли (Bio Баланс)	458084
3793	P	Йогурт "Мюсли" (Landliebe)	458128
3794	P	Мюсли Ананас в Йогурте (Dr Dias)	458170
3795	P	Prebiotic Йогурт (Мюсли) (Ehrmann)	458212
3796	P	Йогурт с Мюсли (Активиа)	458262
3797	P	БИО Йогурт Мюсли (Био Баланс)	458306
3798	P	Йогурт Мюсли (Активиа)	458357
3799	P	Батончик Мюсли Сочный в Йогурте (Fit)	458407
3800	P	Инжир	458452
3801	P	Сушеный Инжир	458678
3802	P	Инжир (Good Food)	458893
3803	P	Инжир Сушеный (Мааг)	458937
3804	P	Инжир Деликатесный (Seeberger)	458981
3805	P	Йогурт 5% (Fruttis)	459029
3806	P	Кальмар г/К (Виктория)	459075
3807	P	Соус К Шашлыку (Стебель бамбука)	459117
3808	P	Хлебцы Хрустящие К Завтраку (Каравай)	459158
3809	P	Карбонад в/К (Рублевский МПЗ)	459201
3810	P	Кекс К Чаю Лимонный (Harry's)	459240
3811	P	Сухари К Чаю (Звездный)	459287
3812	P	Соус К Мясу (Моя Семья)	459328
3813	P	Булочка К Завтраку (Щелковохлеб)	459370
3814	P	Дымовица из Лопатки К/в Охлажденная (Останкино)	459412
3815	P	Ветчина Барская К Завтраку (Егорьевская Фабрика)	459455
3816	P	Йогурт со Злаками (Активиа)	459494
3817	P	Йогурт со Сливой и Злаками (Активиа)	459537
3818	P	Бараний Фарш	459586
3819	P	Фарш из Мяса Зубров	459712
3820	P	Лосиный Фарш	459841
3821	P	Олений Фарш	459969
3822	P	Дыня	460097
3823	P	Дыня (Good Food)	460445
3824	P	Канталупе Дыни	460487
3825	P	Замороженная Дыня (Шары)	460835
3826	P	Хонайдью Дыни	461076
3827	P	Йогурт Персик-Манго-Дыня (Чудо)	461424
3828	P	Мускусная Дыня	461471
3829	P	Биойогурт Дыня и Земляника (Активиа)	461819
3830	P	Йогурт Дыня и Земляника (Активиа)	461866
3831	P	Утиное Мясо	461913
3832	P	Гусиное Мясо	462122
3833	P	Перепелиное Мясо	462328
